user_id,country,signup_date,acquisition_channel,initial_plan
U10628,TR,2023-08-25,ads,free
U10629,IT,2023-02-22,referral,enterprise
U10630,TR,2023-12-05,organic,pro
U10631,TR,2023-01-24,organic,free
U10632,US,2023-08-18,organic,pro
U10633,IT,2023-10-24,ads,free
U10634,CH,2023-09-15,organic,free
U10635,CH,2024-02-04,organic,pro
U10636,SE,2024-01-02,referral,free
U10637,CH,2023-03-11,referral,free
U10638,FR,2023-06-11,ads,pro
U10639,FR,2023-10-22,ads,enterprise
U10640,IT,2023-03-18,ads,free
U10641,TR,2023-09-05,partner,free
U10642,NL,2024-06-14,ads,free
U10643,TR,2024-05-27,organic,pro
U10644,NL,2023-11-16,organic,pro
U10645,IT,2024-02-13,organic,pro
U10646,DE,2023-02-28,ads,enterprise
U10647,NL,2023-04-24,ads,pro
U10648,FR,2024-04-27,organic,pro
U10649,SE,2023-09-27,ads,free
U10650,US,2023-01-31,ads,pro
U10651,NL,2023-02-03,ads,pro
U10652,FR,2023-12-13,organic,free
U10653,FR,2024-03-07,organic,free
U10654,TR,2023-09-25,ads,free
U10655,CH,2023-07-25,ads,pro
U10656,NL,2023-12-09,ads,free
U10657,CH,2023-03-02,organic,pro
U10658,TR,2023-05-23,ads,free
U10659,CH,2023-07-29,organic,pro
U10660,TR,2023-12-04,ads,free
U10661,TR,2023-03-05,referral,pro
U10662,DE,2023-08-30,ads,free
U10663,NL,2024-05-20,referral,free
U10664,CH,2023-03-16,referral,free
U10665,TR,2023-02-06,organic,free
U10666,DE,2023-12-21,referral,pro
U10667,DE,2023-03-14,ads,pro
U10668,IT,2024-03-02,ads,free
U10669,US,2023-03-24,ads,free
U10670,DE,2024-05-05,ads,pro
U10671,NL,2023-05-13,ads,pro
U10672,IT,2023-10-05,organic,free
U10673,IT,2023-02-12,ads,free
U10674,DE,2023-04-17,organic,free
U10675,DE,2023-02-06,ads,free
U10676,FR,2024-05-23,organic,pro
U10677,NL,2024-06-03,partner,pro
U10678,US,2023-08-19,organic,free
U10679,DE,2023-12-25,organic,free
U10680,IT,2024-03-17,organic,pro
U10681,TR,2024-05-04,referral,free
U10682,SE,2023-11-07,ads,free
U10683,IT,2023-08-22,partner,pro
U10684,US,2023-01-22,organic,free
U10685,CH,2023-02-26,ads,pro
U10686,IT,2023-01-27,partner,enterprise
U10687,TR,2023-07-20,referral,enterprise
U10688,DE,2024-01-24,organic,free
U10689,FR,2023-01-19,ads,pro
U10690,IT,2024-05-08,organic,pro
U10691,US,2023-02-23,ads,free
U10692,DE,2024-02-01,organic,free
U10693,SE,2024-01-22,ads,free
U10694,DE,2023-05-09,organic,pro
U10695,NL,2024-03-16,organic,free
U10696,FR,2024-03-13,ads,free
U10697,SE,2023-05-22,referral,pro
U10698,TR,2023-04-29,ads,free
U10699,US,2024-03-24,ads,free
U10700,CH,2023-05-01,organic,free
U10701,DE,2024-01-12,referral,pro
U10702,CH,2023-12-27,partner,pro
U10703,DE,2023-07-18,referral,pro
U10704,SE,2023-12-18,ads,free
U10705,DE,2024-03-23,partner,enterprise
U10706,TR,2023-03-01,referral,free
U10707,US,2023-09-01,ads,free
U10708,TR,2023-08-26,organic,pro
U10709,US,2023-04-05,organic,pro
U10710,DE,2023-01-11,organic,pro
U10711,TR,2023-08-21,partner,free
U10712,IT,2024-02-27,ads,free
U10713,NL,2023-02-16,organic,free
U10714,FR,2023-01-16,ads,free
U10715,SE,2023-09-13,organic,free
U10716,DE,2023-02-28,referral,pro
U10717,IT,2023-03-20,ads,free
U10718,DE,2023-02-28,organic,free
U10719,DE,2023-05-10,partner,free
U10720,IT,2024-03-25,referral,free
U10721,US,2023-07-04,organic,pro
U10722,IT,2023-10-17,ads,pro
U10723,TR,2023-02-14,organic,enterprise
U10724,NL,2023-11-18,referral,pro
U10725,US,2023-12-25,referral,free
U10726,CH,2023-09-08,ads,pro
U10727,CH,2023-10-27,organic,free
U10728,TR,2023-05-13,ads,free
U10729,DE,2024-02-12,ads,free
U10730,US,2024-05-05,organic,free
U10731,CH,2023-05-06,ads,free
U10732,NL,2023-03-20,ads,pro
U10733,FR,2023-03-20,organic,free
U10734,US,2023-09-14,organic,pro
U10735,CH,2023-07-30,referral,enterprise
U10736,IT,2024-05-21,organic,enterprise
U10737,FR,2024-01-01,organic,enterprise
U10738,TR,2023-08-14,ads,pro
U10739,IT,2024-03-30,ads,free
U10740,DE,2023-11-06,organic,free
U10741,DE,2024-01-11,ads,pro
U10742,FR,2023-10-27,referral,pro
U10743,IT,2023-09-08,organic,enterprise
U10744,TR,2024-06-23,ads,pro
U10745,TR,2023-10-01,organic,free
U10746,TR,2023-11-23,referral,enterprise
U10747,NL,2024-05-30,ads,enterprise
U10748,NL,2023-04-17,ads,free
U10749,TR,2023-02-25,referral,pro
U10750,DE,2023-12-21,ads,pro
U10751,CH,2024-02-25,ads,free
U10752,US,2024-05-12,ads,pro
U10753,TR,2023-10-14,organic,free
U10754,US,2023-03-22,organic,free
U10755,DE,2023-07-28,organic,free
U10756,US,2023-05-21,referral,pro
U10757,DE,2024-06-17,referral,free
U10758,FR,2023-08-25,partner,free
U10759,IT,2023-11-09,organic,enterprise
U10760,US,2023-08-04,ads,free
U10761,DE,2023-05-06,partner,free
U10762,CH,2024-01-17,ads,pro
U10763,US,2023-05-26,referral,free
U10764,IT,2023-02-06,ads,pro
U10765,FR,2023-08-29,referral,free
U10766,US,2024-03-26,referral,pro
U10767,TR,2024-04-09,organic,free
U10768,CH,2023-04-27,ads,enterprise
U10769,TR,2023-01-22,ads,free
U10770,TR,2024-05-25,organic,free
U10771,TR,2023-02-04,ads,enterprise
U10772,US,2023-10-04,organic,pro
U10773,CH,2023-10-12,organic,pro
U10774,IT,2024-01-29,ads,free
U10775,IT,2023-11-04,organic,free
U10776,DE,2023-03-28,organic,free
U10777,IT,2023-03-03,ads,free
U10778,US,2023-10-13,organic,free
U10779,FR,2024-01-29,referral,enterprise
U10780,IT,2024-05-22,ads,free
U10781,SE,2023-01-20,ads,free
U10782,TR,2024-01-27,referral,free
U10783,NL,2024-01-29,ads,pro
U10784,US,2024-03-30,ads,free
U10785,US,2023-02-15,organic,free
U10786,DE,2023-08-18,ads,pro
U10787,IT,2023-07-30,ads,free
U10788,DE,2024-01-24,partner,free
U10789,US,2023-07-08,ads,free
U10790,IT,2024-03-17,referral,free
U10791,FR,2024-06-29,ads,free
U10792,IT,2023-02-23,referral,free
U10793,FR,2023-11-09,organic,free
U10794,DE,2023-02-02,ads,free
U10795,DE,2023-12-23,organic,free
U10796,IT,2023-01-27,referral,free
U10797,CH,2023-12-11,ads,free
U10798,IT,2023-09-26,organic,free
U10799,FR,2023-08-10,organic,free
U10800,DE,2023-01-29,referral,enterprise
U10801,CH,2023-12-16,organic,free
U10802,FR,2024-03-20,ads,pro
U10803,DE,2024-03-13,ads,pro
U10804,NL,2023-02-28,organic,pro
U10805,SE,2023-04-22,referral,pro
U10806,DE,2024-02-02,ads,pro
U10807,IT,2023-10-22,organic,pro
U10808,CH,2024-04-19,ads,enterprise
U10809,FR,2024-03-10,organic,free
U10810,TR,2024-06-15,organic,free
U10811,US,2023-09-24,organic,free
U10812,FR,2023-06-16,referral,pro
U10813,DE,2024-01-26,ads,free
U10814,FR,2024-04-23,ads,enterprise
U10815,US,2023-09-01,partner,free
U10816,TR,2023-05-16,ads,free
U10817,NL,2023-01-16,organic,free
U10818,US,2023-10-15,organic,pro
U10819,IT,2023-10-08,organic,pro
U10820,CH,2023-03-29,ads,free
U10821,TR,2023-09-13,ads,pro
U10822,DE,2023-10-30,organic,free
U10823,SE,2023-12-12,ads,free
U10824,DE,2024-02-09,organic,free
U10825,US,2023-02-09,organic,pro
U10826,TR,2023-10-08,organic,pro
U10827,DE,2024-01-06,ads,free
U10828,NL,2023-10-03,referral,free
U10829,NL,2023-09-14,organic,pro
U10830,TR,2023-01-13,organic,free
U10831,IT,2023-05-08,referral,free
U10832,DE,2023-11-11,organic,free
U10833,CH,2023-11-25,partner,free
U10834,IT,2023-09-28,ads,pro
U10835,TR,2023-07-03,referral,free
U10836,SE,2024-03-30,ads,enterprise
U10837,TR,2024-04-18,referral,pro
U10838,NL,2023-01-18,referral,pro
U10839,US,2024-03-26,ads,free
U10840,TR,2023-01-10,organic,free
U10841,NL,2024-04-22,organic,pro
U10842,TR,2023-02-07,ads,pro
U10843,NL,2024-01-03,referral,free
U10844,IT,2024-05-06,ads,free
U10845,DE,2023-08-12,referral,free
U10846,NL,2024-02-23,ads,pro
U10847,TR,2023-03-01,organic,pro
U10848,NL,2023-03-23,ads,pro
U10849,NL,2023-10-11,ads,enterprise
U10850,DE,2023-11-18,organic,pro
U10851,TR,2023-03-07,organic,free
U10852,CH,2024-03-27,ads,pro
U10853,US,2023-07-04,referral,pro
U10854,FR,2023-09-22,ads,free
U10855,IT,2023-10-10,referral,free
U10856,TR,2023-09-23,organic,pro
U10857,US,2024-05-21,organic,pro
U10858,DE,2023-05-11,ads,pro
U10859,FR,2023-08-21,organic,pro
U10860,US,2023-06-28,organic,free
U10861,NL,2023-05-31,ads,pro
U10862,IT,2023-02-20,ads,free
U10863,DE,2023-08-27,ads,free
U10864,TR,2023-04-28,ads,free
U10865,DE,2023-02-09,ads,free
U10866,SE,2023-07-08,ads,free
U10867,DE,2024-06-02,organic,pro
U10868,FR,2024-03-26,ads,free
U10869,TR,2023-11-21,ads,free
U10870,CH,2023-02-12,ads,free
U10871,DE,2023-08-22,organic,pro
U10872,US,2023-03-04,ads,free
U10873,TR,2023-09-23,organic,free
U10874,IT,2023-09-21,organic,free
U10875,NL,2023-01-17,organic,free
U10876,IT,2023-12-28,ads,free
U10877,CH,2023-02-15,organic,pro
U10878,TR,2023-08-29,ads,free
U10879,DE,2023-12-25,referral,free
U10880,NL,2023-04-22,referral,free
U10881,CH,2023-03-21,organic,pro
U10882,DE,2024-06-03,partner,free
U10883,CH,2024-03-30,organic,enterprise
U10884,US,2023-04-26,ads,pro
U10885,TR,2024-06-07,ads,free
U10886,US,2023-03-21,organic,pro
U10887,DE,2023-08-31,referral,free
U10888,IT,2023-07-28,referral,free
U10889,FR,2023-11-30,organic,free
U10890,DE,2024-01-16,organic,pro
U10891,NL,2024-03-01,organic,free
U10892,DE,2023-03-15,referral,pro
U10893,FR,2024-03-12,organic,pro
U10894,CH,2023-10-17,organic,free
U10895,US,2023-05-27,organic,enterprise
U10896,DE,2023-01-26,referral,free
U10897,DE,2023-12-01,referral,enterprise
U10898,IT,2024-01-04,ads,pro
U10899,DE,2023-12-10,ads,pro
U10900,IT,2024-02-22,referral,pro
U10901,TR,2024-01-19,referral,pro
U10902,TR,2024-04-26,organic,free
U10903,FR,2023-10-29,organic,pro
U10904,US,2023-02-01,referral,free
U10905,US,2023-06-14,referral,free
U10906,CH,2024-01-13,referral,enterprise
U10907,TR,2023-02-15,ads,free
U10908,CH,2023-10-25,organic,free
U10909,FR,2023-06-03,ads,free
U10910,IT,2023-01-27,referral,free
U10911,DE,2023-04-19,ads,free
U10912,US,2023-08-05,organic,free
U10913,IT,2023-11-17,organic,pro
U10914,NL,2024-06-07,referral,free
U10915,NL,2024-06-04,organic,free
U10916,DE,2023-12-19,ads,enterprise
U10917,DE,2023-08-09,organic,enterprise
U10918,TR,2024-01-23,organic,pro
U10919,US,2023-02-03,ads,free
U10920,IT,2023-06-03,partner,free
U10921,US,2024-01-26,organic,pro
U10922,TR,2023-03-22,organic,free
U10923,IT,2023-03-21,organic,enterprise
U10924,DE,2023-08-18,referral,free
U10925,FR,2024-05-30,referral,pro
U10926,IT,2024-03-04,organic,free
U10927,FR,2023-05-05,partner,free
U10928,CH,2024-06-24,organic,pro
U10929,TR,2023-02-22,organic,pro
U10930,NL,2024-04-28,referral,pro
U10931,NL,2024-06-21,organic,free
U10932,CH,2024-06-16,organic,pro
U10933,IT,2024-03-27,partner,free
U10934,FR,2023-11-21,ads,free
U10935,CH,2023-10-03,ads,free
U10936,DE,2023-07-19,organic,pro
U10937,NL,2023-10-28,ads,free
U10938,DE,2023-09-07,referral,pro
U10939,DE,2023-12-03,ads,free
U10940,DE,2023-09-06,ads,free
U10941,US,2024-01-06,referral,free
U10942,US,2023-08-25,ads,free
U10943,IT,2024-04-11,organic,free
U10944,IT,2023-11-19,referral,free
U10945,IT,2023-04-29,referral,free
U10946,US,2023-09-04,referral,free
U10947,DE,2024-03-31,ads,free
U10948,NL,2024-02-24,ads,free
U10949,IT,2024-01-06,ads,free
U10950,SE,2023-03-23,ads,free
U10951,DE,2023-12-27,organic,enterprise
U10952,FR,2024-06-01,organic,free
U10953,IT,2023-03-20,organic,free
U10954,DE,2024-01-06,ads,free
U10955,NL,2024-05-10,organic,free
U10956,NL,2023-08-24,ads,free
U10957,CH,2024-04-04,ads,free
U10958,US,2024-03-04,organic,free
U10959,TR,2023-08-24,organic,pro
U10960,NL,2023-05-09,referral,enterprise
U10961,IT,2023-09-08,referral,pro
U10962,TR,2024-02-22,organic,free
U10963,TR,2023-05-22,organic,pro
U10964,CH,2023-09-24,ads,free
U10965,NL,2023-10-21,ads,pro
U10966,DE,2023-12-16,referral,free
U10967,DE,2023-11-18,ads,free
U10968,TR,2023-05-01,organic,free
U10969,US,2023-03-25,ads,pro
U10970,DE,2024-02-23,ads,pro
U10971,CH,2024-03-07,referral,free
U10972,NL,2024-06-01,ads,pro
U10973,IT,2023-06-01,organic,pro
U10974,US,2024-05-21,ads,free
U10975,US,2023-07-22,organic,free
U10976,CH,2023-07-04,organic,pro
U10977,NL,2024-04-09,organic,free
U10978,US,2023-01-16,referral,pro
U10979,TR,2023-06-20,ads,free
U10980,TR,2023-05-04,organic,enterprise
U10981,US,2024-03-04,organic,enterprise
U10982,TR,2023-09-27,partner,free
U10983,NL,2024-04-26,ads,free
U10984,CH,2023-04-14,ads,free
U10985,IT,2023-05-10,ads,free
U10986,IT,2023-02-04,ads,free
U10987,DE,2024-03-17,ads,pro
U10988,DE,2023-01-25,ads,pro
U10989,NL,2023-06-20,organic,pro
U10990,US,2023-03-16,referral,free
U10991,US,2023-05-16,ads,pro
U10992,US,2024-06-11,partner,free
U10993,FR,2024-06-26,referral,free
U10994,TR,2024-02-02,referral,free
U10995,NL,2024-03-08,referral,pro
U10996,CH,2023-12-29,referral,free
U10997,NL,2023-05-11,referral,enterprise
U10998,US,2024-02-16,organic,pro
U10999,IT,2023-09-05,organic,free
U11000,TR,2023-10-28,referral,free
U11001,TR,2023-05-02,organic,free
U11002,DE,2023-12-11,ads,pro
U11003,TR,2023-12-11,referral,free
U11004,IT,2023-04-21,organic,free
U11005,DE,2023-02-16,referral,free
U11006,NL,2023-03-17,ads,pro
U11007,US,2023-12-30,organic,free
U11008,NL,2024-04-04,ads,free
U11009,US,2024-02-23,referral,pro
U11010,CH,2024-04-05,ads,free
U11011,TR,2024-03-22,referral,enterprise
U11012,US,2023-10-24,ads,pro
U11013,SE,2024-05-03,ads,free
U11014,IT,2023-05-18,ads,pro
U11015,NL,2023-07-07,ads,enterprise
U11016,NL,2024-06-05,organic,pro
U11017,US,2023-03-27,ads,free
U11018,NL,2023-06-05,organic,enterprise
U11019,CH,2023-01-08,ads,free
U11020,SE,2024-01-14,referral,free
U11021,US,2024-04-09,ads,free
U11022,DE,2024-01-24,organic,free
U11023,NL,2023-11-25,organic,enterprise
U11024,TR,2024-03-25,referral,pro
U11025,TR,2023-06-30,referral,pro
U11026,TR,2024-06-04,referral,free
U11027,DE,2023-10-14,ads,enterprise
U11028,TR,2023-04-10,referral,free
U11029,FR,2023-08-26,referral,free
U11030,DE,2023-11-01,referral,pro
U11031,IT,2024-05-20,ads,free
U11032,DE,2023-12-16,referral,free
U11033,CH,2023-02-19,organic,enterprise
U11034,US,2024-06-14,organic,pro
U11035,FR,2024-06-21,organic,enterprise
U11036,NL,2024-06-04,organic,free
U11037,US,2024-03-12,organic,free
U11038,IT,2023-10-20,organic,free
U11039,NL,2023-11-27,referral,enterprise
U11040,FR,2024-01-29,organic,free
U11041,TR,2023-11-23,organic,pro
U11042,US,2023-07-02,ads,free
U11043,NL,2023-05-27,partner,pro
U11044,US,2023-02-12,organic,free
U11045,CH,2023-08-04,ads,free
U11046,US,2024-03-16,referral,pro
U11047,DE,2024-06-15,ads,free
U11048,CH,2023-10-12,ads,free
U11049,CH,2023-11-18,organic,pro
U11050,DE,2023-04-12,organic,pro
U11051,DE,2023-12-22,ads,free
U11052,DE,2023-10-19,ads,pro
U11053,US,2023-06-19,referral,enterprise
U11054,FR,2023-05-02,ads,pro
U11055,SE,2023-10-22,ads,pro
U11056,IT,2023-10-08,partner,pro
U11057,TR,2024-05-13,ads,pro
U11058,NL,2024-03-25,organic,free
U11059,DE,2023-08-18,ads,enterprise
U11060,US,2023-06-23,organic,free
U11061,FR,2023-10-23,organic,enterprise
U11062,DE,2023-09-23,partner,free
U11063,NL,2023-04-19,organic,free
U11064,FR,2023-08-26,organic,pro
U11065,DE,2023-10-13,referral,free
U11066,DE,2023-05-25,partner,free
U11067,DE,2023-04-09,ads,pro
U11068,IT,2023-07-31,referral,pro
U11069,TR,2024-06-04,organic,free
U11070,TR,2023-06-22,organic,free
U11071,IT,2023-01-29,organic,free
U11072,NL,2023-02-10,organic,free
U11073,CH,2023-07-19,ads,free
U11074,DE,2023-01-07,organic,free
U11075,IT,2024-05-15,organic,free
U11076,TR,2023-01-27,ads,pro
U11077,CH,2024-01-14,organic,pro
U11078,IT,2023-07-28,partner,free
U11079,DE,2023-10-16,organic,free
U11080,FR,2024-03-12,organic,pro
U11081,SE,2024-03-31,referral,pro
U11082,IT,2024-06-17,organic,free
U11083,CH,2023-05-10,ads,free
U11084,US,2024-04-09,organic,enterprise
U11085,US,2023-10-30,ads,pro
U11086,CH,2023-04-23,referral,pro
U11087,NL,2023-05-03,partner,pro
U11088,TR,2024-03-31,organic,free
U11089,TR,2024-03-18,organic,free
U11090,US,2024-05-20,organic,pro
U11091,SE,2023-09-27,ads,free
U11092,FR,2023-03-30,referral,free
U11093,DE,2023-05-21,organic,free
U11094,IT,2023-10-13,ads,pro
U11095,TR,2023-04-30,referral,pro
U11096,IT,2023-12-29,ads,free
U11097,US,2023-03-22,partner,pro
U11098,FR,2023-08-16,organic,free
U11099,US,2023-03-18,organic,free
U11100,SE,2023-12-01,ads,free
U11101,IT,2023-06-10,ads,pro
U11102,NL,2024-06-03,referral,free
U11103,FR,2023-12-10,organic,free
U11104,CH,2023-10-10,referral,free
U11105,US,2024-04-09,organic,free
U11106,DE,2024-06-09,referral,enterprise
U11107,FR,2023-03-17,partner,free
U11108,TR,2023-11-19,organic,free
U11109,IT,2023-02-09,organic,free
U11110,US,2024-03-19,referral,free
U11111,US,2023-04-13,ads,free
U11112,IT,2024-06-17,referral,free
U11113,DE,2023-11-22,organic,free
U11114,CH,2023-07-14,organic,free
U11115,TR,2023-02-06,ads,free
U11116,NL,2023-01-09,referral,free
U11117,NL,2023-09-09,ads,pro
U11118,TR,2023-05-21,referral,free
U11119,FR,2024-01-21,organic,pro
U11120,CH,2023-08-14,ads,pro
U11121,US,2023-07-20,partner,free
U11122,IT,2023-09-29,referral,pro
U11123,CH,2024-04-26,partner,pro
U11124,US,2023-06-05,organic,pro
U11125,DE,2024-05-11,organic,pro
U11126,US,2023-07-11,organic,free
U11127,FR,2024-05-23,organic,free
U11128,CH,2023-10-17,ads,free
U11129,CH,2023-05-15,ads,free
U11130,NL,2023-07-23,referral,free
U11131,FR,2023-04-01,organic,pro
U11132,IT,2024-06-12,partner,free
U11133,IT,2023-08-08,ads,free
U11134,US,2023-01-04,partner,free
U11135,TR,2024-03-20,organic,free
U11136,DE,2023-03-10,referral,free
U11137,IT,2024-05-17,organic,pro
U11138,NL,2023-08-02,referral,enterprise
U11139,US,2023-07-02,organic,free
U11140,SE,2023-02-09,organic,free
U11141,FR,2024-03-04,ads,pro
U11142,NL,2023-09-27,organic,pro
U11143,IT,2024-01-25,referral,enterprise
U11144,FR,2023-08-29,ads,pro
U11145,DE,2023-12-24,organic,free
U11146,US,2024-05-10,ads,pro
U11147,TR,2024-06-27,referral,free
U11148,IT,2023-07-04,partner,pro
U11149,NL,2023-11-04,organic,pro
U11150,NL,2023-08-26,ads,pro
U11151,DE,2023-10-27,organic,free
U11152,US,2024-05-11,ads,pro
U11153,CH,2024-05-16,organic,pro
U11154,CH,2024-02-06,ads,free
U11155,FR,2024-01-01,organic,pro
U11156,IT,2024-05-07,ads,pro
U11157,NL,2023-10-30,ads,pro
U11158,DE,2023-04-09,ads,free
U11159,US,2023-08-13,organic,enterprise
U11160,US,2023-04-26,organic,free
U11161,IT,2023-10-22,ads,pro
U11162,IT,2024-03-05,organic,enterprise
U11163,FR,2024-04-02,referral,enterprise
U11164,FR,2023-11-30,ads,pro
U11165,IT,2023-09-11,referral,free
U11166,TR,2024-03-11,organic,enterprise
U11167,DE,2023-04-29,ads,enterprise
U11168,IT,2023-06-30,organic,free
U11169,TR,2024-04-20,organic,free
U11170,DE,2023-11-23,organic,free
U11171,FR,2023-04-27,ads,free
U11172,US,2023-12-22,partner,free
U11173,NL,2024-02-12,organic,free
U11174,US,2023-05-12,organic,enterprise
U11175,NL,2024-05-10,ads,free
U11176,TR,2024-05-15,ads,enterprise
U11177,US,2024-02-26,organic,pro
U11178,SE,2023-08-29,organic,pro
U11179,US,2023-01-30,referral,free
U11180,DE,2023-10-25,organic,free
U11181,US,2023-10-02,ads,free
U11182,NL,2024-06-03,organic,enterprise
U11183,FR,2023-08-09,ads,free
U11184,TR,2024-02-23,organic,free
U11185,US,2023-03-04,referral,free
U11186,SE,2023-11-27,organic,free
U11187,DE,2023-09-25,referral,enterprise
U11188,US,2023-11-22,partner,free
U11189,IT,2024-02-26,organic,pro
U11190,US,2024-02-05,ads,free
U11191,US,2024-03-28,organic,pro
U11192,DE,2024-03-11,ads,free
U11193,IT,2024-02-13,organic,enterprise
U11194,US,2023-09-24,referral,free
U11195,DE,2023-02-25,organic,pro
U11196,IT,2023-10-02,referral,free
U11197,FR,2024-05-12,referral,free
U11198,IT,2023-08-13,referral,free
U11199,TR,2023-12-14,ads,free
U11200,NL,2023-02-16,referral,free
U11201,IT,2023-11-12,organic,pro
U11202,CH,2024-04-03,ads,free
U11203,US,2024-02-24,partner,free
U11204,FR,2023-08-15,partner,free
U11205,NL,2023-06-20,organic,free
U11206,NL,2023-07-31,referral,free
U11207,FR,2023-04-23,ads,free
U11208,IT,2023-12-04,organic,free
U11209,DE,2023-05-13,ads,free
U11210,CH,2023-01-21,organic,free
U11211,DE,2023-01-22,organic,free
U11212,US,2024-01-24,ads,enterprise
U11213,US,2023-04-03,organic,enterprise
U11214,DE,2023-12-08,ads,pro
U11215,FR,2023-12-28,ads,free
U11216,IT,2023-03-06,organic,pro
U11217,CH,2023-02-20,organic,pro
U11218,US,2024-06-15,ads,free
U11219,CH,2023-08-04,ads,free
U11220,CH,2024-01-06,ads,free
U11221,DE,2023-07-23,ads,free
U11222,CH,2023-06-10,organic,pro
U11223,FR,2024-02-10,referral,pro
U11224,NL,2023-08-23,ads,free
U11225,CH,2023-10-25,organic,free
U11226,CH,2023-06-15,ads,free
U11227,US,2024-01-18,organic,free
U11228,NL,2023-12-06,ads,free
U11229,IT,2024-02-28,referral,free
U11230,CH,2023-08-09,organic,free
U11231,FR,2023-09-12,organic,pro
U11232,US,2023-01-14,organic,pro
U11233,DE,2023-02-06,ads,enterprise
U11234,US,2023-01-21,referral,pro
U11235,DE,2024-06-23,ads,free
U11236,TR,2023-04-15,ads,pro
U11237,TR,2024-05-28,ads,free
U11238,NL,2024-02-12,ads,free
U11239,TR,2024-05-11,ads,free
U11240,IT,2023-02-13,organic,free
U11241,IT,2023-06-10,ads,free
U11242,NL,2023-10-17,organic,free
U11243,DE,2023-11-05,ads,free
U11244,CH,2023-01-25,partner,free
U11245,DE,2023-08-24,ads,pro
U11246,FR,2023-09-11,organic,free
U11247,TR,2023-02-04,organic,free
U11248,CH,2023-10-06,ads,pro
U11249,CH,2023-05-07,ads,free
U11250,NL,2024-01-22,ads,pro
U11251,TR,2024-02-15,ads,pro
U11252,US,2023-05-15,ads,enterprise
U11253,NL,2023-10-04,organic,free
U11254,NL,2023-03-28,organic,free
U11255,IT,2023-03-20,organic,pro
U11256,SE,2023-03-17,ads,free
U11257,DE,2024-05-31,referral,free
U11258,CH,2024-03-01,ads,free
U11259,NL,2023-01-21,organic,pro
U11260,IT,2023-01-16,ads,free
U11261,IT,2023-06-05,ads,pro
U11262,IT,2023-04-08,organic,free
U11263,US,2024-02-05,organic,pro
U11264,CH,2023-07-18,organic,free
U11265,US,2023-11-16,organic,free
U11266,NL,2023-11-28,partner,free
U11267,US,2024-03-11,organic,free
U11268,IT,2024-06-08,organic,free
U11269,NL,2023-01-24,ads,free
U11270,IT,2023-11-06,ads,enterprise
U11271,DE,2023-10-08,organic,pro
U11272,DE,2024-04-14,ads,pro
U11273,TR,2023-07-27,organic,enterprise
U11274,DE,2023-04-13,ads,free
U11275,DE,2023-09-28,referral,free
U11276,IT,2024-04-27,partner,enterprise
U11277,IT,2024-01-21,ads,pro
U11278,US,2023-10-26,referral,enterprise
U11279,FR,2024-03-15,referral,pro
U11280,FR,2023-04-06,partner,pro
U11281,IT,2023-08-16,ads,pro
U11282,IT,2024-02-21,referral,pro
U11283,SE,2023-10-13,ads,free
U11284,DE,2024-05-09,organic,free
U11285,NL,2023-10-19,organic,pro
U11286,DE,2024-06-30,organic,pro
U11287,NL,2024-06-02,ads,free
U11288,IT,2023-09-08,referral,free
U11289,CH,2024-01-27,organic,pro
U11290,US,2023-01-18,ads,free
U11291,TR,2024-05-23,organic,free
U11292,IT,2024-02-08,referral,free
U11293,TR,2024-01-17,partner,pro
U11294,US,2023-04-21,organic,free
U11295,DE,2024-04-08,ads,free
U11296,DE,2023-08-18,ads,pro
U11297,TR,2023-01-26,ads,free
U11298,DE,2024-02-11,ads,free
U11299,US,2023-08-26,organic,enterprise
U11300,IT,2024-04-02,ads,pro
U11301,CH,2024-01-14,ads,free
U11302,DE,2024-05-03,referral,pro
U11303,TR,2023-04-22,organic,pro
U11304,DE,2023-11-15,referral,pro
U11305,DE,2023-12-07,organic,free
U11306,DE,2023-05-28,organic,free
U11307,SE,2023-03-27,ads,pro
U11308,DE,2023-04-08,organic,free
U11309,US,2023-06-23,organic,free
U11310,DE,2023-08-01,organic,free
U11311,DE,2024-05-16,referral,free
U11312,TR,2023-09-13,referral,free
U11313,TR,2023-03-27,organic,free
U11314,SE,2023-05-25,ads,pro
U11315,NL,2024-02-17,referral,free
U11316,FR,2024-04-29,organic,free
U11317,US,2024-06-19,organic,pro
U11318,TR,2023-08-27,organic,free
U11319,CH,2023-03-02,ads,pro
U11320,NL,2024-05-20,ads,free
U11321,US,2023-09-16,ads,free
U11322,TR,2024-02-26,ads,free
U11323,IT,2023-11-15,organic,enterprise
U11324,DE,2023-12-12,ads,free
U11325,NL,2023-06-04,referral,pro
U11326,IT,2023-02-07,organic,free
U11327,CH,2023-11-26,organic,free
U11328,DE,2024-02-21,ads,free
U11329,FR,2023-01-06,organic,pro
U11330,DE,2023-10-02,ads,free
U11331,FR,2023-08-03,organic,free
U11332,DE,2024-05-15,referral,pro
U11333,NL,2024-05-26,organic,free
U11334,US,2023-11-17,ads,free
U11335,DE,2023-08-30,referral,free
U11336,TR,2023-11-26,ads,enterprise
U11337,IT,2024-04-17,ads,free
U11338,DE,2024-05-09,organic,enterprise
U11339,NL,2024-06-10,referral,free
U11340,CH,2023-03-25,ads,free
U11341,CH,2023-04-18,referral,pro
U11342,DE,2024-03-11,ads,free
U11343,CH,2023-03-21,ads,free
U11344,NL,2024-01-20,organic,free
U11345,CH,2023-05-11,ads,free
